hotel_id,author,location,rating,date,date_visited,title,text,trip_type,helpful,photos,language,contributions,avatar
193097,Carlos H,"Chester, United Kingdom",3,2026-08-23,2026-08-31,Disappointed,"Room VERY hot!
YES, we paid extra for a room facing Tower Bridge, the view was phenomenal btw.
But we expected Air conditioning!
Air conditioning switches were there, but NO aircon!!
Contacted receptionist, and was told they’d send some ‘coolant’ up?
Two hours later, nobody had been, phoned again, was told somebody knocked but no answer! We were there all the time! They promised again, and didn’t turn up again! When we complained again they sent up an extra fan!!! Not good!
Very few plug sockets available, and one of the ‘few’ was broken!! Expected a USB charge point too, from such a ‘modern’ hotel, but none to be seen!

Chambermaid entered the room without knocking! Luckily we were up and dressed, but disgusted by this!
Complained and were offered a free beverage and snack as an ‘apology’

A nice break, spoilt by things that were so easy to put right!",Traveled with family,,,en,1,
193097,Oliver M,"Sheffield, United Kingdom",5,2026-08-23,2026-08-31,Perfect location and quality,"What a location ! Fabulous room with a Thames view and tower bridge right outside. Atmosphere is relax and very professional. Staff are courteous and friendly and the surprise birthday additions were really well received, room kept clean andbreakfestwas plentyful and well cooked. Loved the omelette station! Best side of London to stay at for me and this is the perfect place to come back to.",Traveled as a couple,28,,en,121,
193097,Caleb K,,5,2026-08-22,2026-08-31,Family break,"Stayed here again for our 3rd visit.
Rooms overlooking St Katherine dock which is really nice.
Cocktail bar is lovely especially looking out to the London bridge with lights of a night.
Negatives 
Service charge has gone up to 13.50% 

Staff all great",Traveled with family,52,,en,82,
193097,Mia U,"Southampton, United Kingdom",4,2026-08-22,2026-08-31,Good location,We chose this for a short visit and theatre show as we knew the location. The hotel was busy but the self-service check in avoided the queue. The room was clean and comfortable and we had a partial view of the river. We had a nice dinner at the Vicinity restaurant with the view of Tower Bridge. The only problem was the air conditioning unit. It was stuck on 27decC and couldn’t be turned down or turned off. This made for an uncomfortable night. Reception next morning confirmed there were problems in more than just our room and helpfully provided a fan for the remainder of our stay. When checking in ask about the air conditioning.,Traveled as a couple,74,,en,68,
193097,Sofia K,,3,2026-08-21,2026-08-31,Comfortable and convenient but average at best,"We visited as a family with our 7 year old son for two nights and whilst I would consider staying again, I would have much lower expectations of this hotel. 

Upon booking we requested an extra bed in the room for our son, which was acknowledged by the hotel. We also emailed the day before arriving to confirm this. When we got into our room at 4:30pm we found that there was no extra bed in the room at all. My partner went down to reception to request this and was assured that it would be brought up asap. When we returned from a meal out at 8:30pm, there was still no bed so we once again had to speak to reception to ask that one be brought straight up - they said it would be. 40 minutes later we had a very tired 7 year old who was desperate to go to sleep in his own bed, but still no bed. My partner went to speak to reception for the third time and was told that the bed was on a trolley at that very moment to be brought up. It eventually appeared at 9:30. The fact that we had to ask four times for a bed for our child is absolutely diabolical.

The room itself was, although slightly dated, comfortable and did the job for two nights in London. The bed was clean, there were decent facilities such as a fridge, a kettle and teabags/coffees and a fan (the room temperature couldn’t really be altered as it operated on a central cooling system). 
Housekeeping was fine, although it was discovered mid shower that they had not checked and replenished the shampoo which was totally empty. My partner went down to reception to ask for some more and rather than just giving him some there and then they said it would be brought up. After a 30 minute wait we decided it would be quicker for him to go to the Tesco next door to buy our own shampoo rather than wait however long it would take them, given that it was now 10pm. 

We didn’t eat at the hotel so can’t comment on the quality of food, however the hotel is excellently located right next to St Katharine’s Docks. We visited the Dickens Inn pub, Honest burgers and Emilia’s Cratfted Pasta, as well as the Anchor pub which is a short walk across Tower Bridge,  all of which were great and I would highly recommend. 

Overall, a pleasant enough stay but be warned that you will not be getting anything fancy here!",Traveled with family,,,en,5,
193097,Juan L,,5,2026-08-20,2026-08-31,Above and Beyond,"What a wonderful surprise when we arrived. We’re currently here for a 2 night stay for our daughter’s 11th birthday and the Front of House team arrange a birthday cake and soft drinks in our room for our arrival. What a room we have as well. Our room on the 6th floor looks directly over Tower Bridge. Brilliant location, lovely staff and so far a fab start to our stay.",Traveled with family,,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/45/11/e2/caption.jpg"", ""caption"": """", ""photo_id"": ""876941794""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/45/11/e3/caption.jpg"", ""caption"": """", ""photo_id"": ""876941795""}]",en,12,
193097,Poppy G,"Liverpool, United Kingdom",4,2026-08-19,2026-08-31,Good Location,"Just got back from staying at this Hotel.We have stayed here a couple of times. Room we had was overlooking St Katherine’s Dock.The Hotel is in a great spot but Some of the rooms need upgrading , The shower is over the bath and the toilet reminds me of school toilets nearly on the floor. The service  charge is now 13.5 % on drinks. 
Cocktail,Bar is really nice .",Traveled with family,66,,en,137,
193097,Laura Q,,4,2026-08-19,2026-08-31,Lovely customer service,Massive shoutout to Valeria for making my stay so memorable during my birthday.,Traveled on business,,,en,2,
193097,Sofia O,"Alconbury, United Kingdom",5,2026-08-17,2026-08-31,Family break,"We stayed at the hotel as a mini family break. Having stayed here before and enjoyed it. This time was another fabulous stay with friending staff, lovely rooms and a delicious breakfast. 
The new bar on the ground floor is very welcoming, the outdoor seating was enjoyed by us all as it was another hot weekend! We will definitely be back.",Traveled with family,2,"[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/3c/d9/d7/caption.jpg"", ""caption"": """", ""photo_id"": ""876403159""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/3c/d9/d8/caption.jpg"", ""caption"": """", ""photo_id"": ""876403160""}]",en,34,
193097,Mia T,"Rugby, United Kingdom",4,2026-08-17,2026-08-31,Made a nice change,"We booked this as we needed to be in a different part of London than usual and this hotel came up on Booking.com.
It’s a big hotel but we upgraded to having a room overlooking the iconic Tower Bridge. Room also had a decent drinks bar which was complimentary.)
Enjoyed our stay and will return depending on price.  Staff friendly and helpful and quiet by night!",Traveled as a couple,263,,en,904,
